file_name,sentence_id,datadate,sentence
2017-Jan-31-AAPL.OQ-140364707110-Transcript.txt,19193,"JANUARY 31, 2017","We've now completed $201 billion of our current $250 billion capital return program, including $144 billion in share repurchases, and we plan to provide investors with our annual update on the capital return program in the spring."
2017-Jan-31-AAPL.OQ-140364707110-Transcript.txt,19200,"JANUARY 31, 2017","We expect OI&E to be about $400 million, and we expect the tax rate to be about 26%."
2017-Jan-31-AAPL.OQ-140364707110-Transcript.txt,19217,"JANUARY 31, 2017","And Tim, there's a reasonable probability that you may get access to the $200 billion plus of cash that's been locked overseas."
2017-Jan-31-AAPL.OQ-140364707110-Transcript.txt,19332,"JANUARY 31, 2017","We are in discussions on a number of things including retail stores, and fully intend to invest significantly in the country and believe it's a great place to be."
2017-Jan-31-AAPL.OQ-140364707110-Transcript.txt,19443,"JANUARY 31, 2017","A replay of today's call will be available for two weeks as a podcast on the iTunes Store, the webcast on Apple.com/investor, and via telephone."
2017-Jan-31-AAPL.OQ-140364707110-Transcript.txt,19461,"JANUARY 31, 2017","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2017-Jan-31-AAPL.OQ-140364707110-Transcript.txt,19462,"JANUARY 31, 2017","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19468,"OCTOBER 27, 2015","At this time for opening remarks and introductions, I would like to call over to look Nancy Paxton, Senior Director of Investor Relations."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19482,"OCTOBER 27, 2015","We completed our fiscal year in September, and we are proud to report revenue of $234 billion, an increase of 28% and $51 billion over 2014."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19485,"OCTOBER 27, 2015","We made huge inroads into emerging markets, generating over $79 billion in revenue and growing 63% despite very strong headwinds from foreign exchange rates."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19491,"OCTOBER 27, 2015",We generated over $53 billion in net income and grew earnings per share by 43%.
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19492,"OCTOBER 27, 2015","We returned almost $50 billion to shareholders through dividends and share repurchases while continuing to invest confidently in research and development, marketing and distribution, our retail and online stores, our supply chain and our infrastructure."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19508,"OCTOBER 27, 2015","Revenue and Greater China nearly doubled year-over-year, and we continue to focus and invest heavily there."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19538,"OCTOBER 27, 2015","We estimate that enterprise markets accounted for about $25 billion in annual Apple revenue in the last 12 months, up 40% over the prior year, and they represent a major growth vector for the future."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19585,"OCTOBER 27, 2015","For example, with the Bloomberg professional app, more than 325,000 financial professionals will be able to use iPad Pro to gain instant global access to finance and business news, market data and portfolio tracking and trading tools."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19606,"OCTOBER 27, 2015","$187 billion of this cash, or 91% for the total, was outside of the United States."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19607,"OCTOBER 27, 2015","In the September quarter we issued a total of $5.8 billion of term debt consisting of $1.25 billion of British pound-denominated notes, $2.25 billion of Australian dollar-denominated notes and $2 billion of euro-denominated notes."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19608,"OCTOBER 27, 2015",This left us with $56 billion of term debt outstanding at the end of the quarter.
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19609,"OCTOBER 27, 2015",We were very active in the market during the quarter end returned over $17 billion to our investors.
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19610,"OCTOBER 27, 2015","We paid $3 billion in dividends and equivalents, and we spent $14 billion to repurchase almost 122 million Apple shares through open market transactions."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19612,"OCTOBER 27, 2015","We have now completed over $143 billion of our $200 billion program, including 104 billion share repurchases, of which 36 billion was repurchased in FY15 alone."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19617,"OCTOBER 27, 2015","We expect OI&E to be about $400 million, and we expect the tax rate to be about 26.2%."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19645,"OCTOBER 27, 2015","My view is it is a transitional thing and we invest for the long term, so we are continuing to invest for Apple's future."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19651,"OCTOBER 27, 2015",I doubt very many people knew that we had a $25 billion enterprise business that we've quietly built in not too many years.
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19696,"OCTOBER 27, 2015","I think the investor concern is that Q1 will benefit, at least on a year-over-year basis, from three extra weeks of availability in China, and it will also benefit from more of those initial launch days that only two of them were in the September quarter and the remainder will be in the December quarter."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19697,"OCTOBER 27, 2015","The investor concern is, December is a structurally advantaged quarter in the sense of benefiting from both of those tailwinds on a year-over-year basis."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19715,"OCTOBER 27, 2015","What's going to happen in practice is we've got this portfolio of hedge contracts that, over time, provides protection to our margins and to our results."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19732,"OCTOBER 27, 2015","$25 billion, I think you said was up 40% year-over-year."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19765,"OCTOBER 27, 2015","And I would point out that we are investing in China not for next quarter or the quarter after or the quarter after, we are investing for the decades ahead."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19881,"OCTOBER 27, 2015","A replay of today's call will be available for to two weeks as a podcast is on the iTunes Store, as a webcast on Apple.com/investor and by via telephone."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19897,"OCTOBER 27, 2015","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2015-Oct-27-AAPL.OQ-139180636945-Transcript.txt,19898,"OCTOBER 27, 2015","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,19904,"JANUARY 27, 2015","At this time, for opening remarks and introductions, I would like to turn the call over to Nancy Paxton, Senior Director of Investor Relations."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,19917,"JANUARY 27, 2015","We've prepared schedules showing re-classifications of historical operating segment and product results for each of the last 12 quarters to conform to these new groupings, and they are available now on our website at Apple.com/investor."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,19941,"JANUARY 27, 2015","Our strong overall performance in the December quarter resulted in total Company revenue of $74.6 billion, and earnings of $18 billion."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,19994,"JANUARY 27, 2015","In the December quarter we generated all-time record revenue of $74.6 billion, an increase of $17 billion, or 30% year-over-year."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20002,"JANUARY 27, 2015","Net income was $18 billion, surpassing our previous all-time record by almost $5 billion."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20011,"JANUARY 27, 2015","This led to iPhone revenue growth of 57% year-over-year, with quarterly sales exceeding $50 billion for the first time ever."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20039,"JANUARY 27, 2015","Our iOS developers have earned over $25 billion from the App Store to date, and we're thrilled with their success."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20046,"JANUARY 27, 2015","We ended the quarter with $178 billion in cash plus marketable securities, a sequential increase of $22.7 billion."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20047,"JANUARY 27, 2015","We completed our first international debt offering, issuing 2.8 billion euro-denominated notes at very attractive interest rates, and greatly diversifying our debt investor base."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20048,"JANUARY 27, 2015","We spent $5 billion to repurchase 46 million Apple shares through open-market transactions, paid $2.8 billion in dividends and equivalents, and utilized over $500 million to net share settle vesting employee RSUs."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20050,"JANUARY 27, 2015","We have now taken action on almost $103 billion of our $130-billion capital return program, including $73 billion in share repurchases, with four quarters remaining to its completion."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20051,"JANUARY 27, 2015","In the last 12 months alone, we have returned over $57 billion to our investors."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20055,"JANUARY 27, 2015","We expect revenue to be between $52 billion and $55 billion, compared to $45.6 billion in the year-ago quarter."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20059,"JANUARY 27, 2015",We expect OI&E to be about $350 million.
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20087,"JANUARY 27, 2015","We remain very confident about the portfolio of products and services that we have in the market today, and we remain very confident in the pipeline of products and services that we have."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20190,"JANUARY 27, 2015",You can tell that we're a big believer in China with looking at our investment.
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20367,"JANUARY 27, 2015","I know you've been investing pretty significantly in new products, but wanted to see how we should think about those trending over the next couple quarters?"
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20377,"JANUARY 27, 2015","But obviously we're investing in the business, and we will never under-invest in the business."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20378,"JANUARY 27, 2015","The majority of the increase will continue to come from R&D, given the fact that we've expanded our product portfolio, and we're making investments all the time ahead of the revenue that will be generated in the future."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20379,"JANUARY 27, 2015",We also expect to continue to invest in marketing and advertising.
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20382,"JANUARY 27, 2015","The idea for us is to continue to invest in the business, making the right trade-offs, and the results from the December quarter give us very good confidence for the future."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20409,"JANUARY 27, 2015","A replay of today's call will be available for two weeks as a podcast on the iTunes store, as a webcast on Apple.com/investor, and via telephone."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20427,"JANUARY 27, 2015","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2015-Jan-27-AAPL.OQ-140714749118-Transcript.txt,20428,"JANUARY 27, 2015","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20434,"NOVEMBER 01, 2018","At this time, for opening remarks and introductions, I would like to turn the call over to Nancy Paxton, Senior Director of Investor Relations."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20458,"NOVEMBER 01, 2018","Q4 revenue was up 29% over last year, an increase of over $8 billion to a new September quarter record, fueled by continued momentum for iPhone 8, 8 Plus and X and the very successful launch of iPhone Xs and iPhone Xs Max."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20481,"NOVEMBER 01, 2018","For Services, it was our best quarter ever with revenue at $10 billion."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20482,"NOVEMBER 01, 2018","Excluding the impact of a favorable onetime accounting adjustment of $640 million a year ago, our Services growth was 27%."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20489,"NOVEMBER 01, 2018",We continue to invest in our strategy to replace the wallet with the recent launch of student ID passes at several major U.S. universities.
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20533,"NOVEMBER 01, 2018","Revenue in the fourth quarter was $62.9 billion, up 20% and more than $10 billion over last year with strong double-digit growth in each of our geographic segments and record Q4 revenue in the Americas, in Europe, Japan and rest of Asia Pacific."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20548,"NOVEMBER 01, 2018",It was our best quarter ever in total and virtually in every market around the world with revenue of $10 billion.
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20549,"NOVEMBER 01, 2018","A year ago, we had a onetime $640 million favorable impact to Services revenue due to an accounting adjustment, and taking that into account, our Services growth in Q4 this year was 27%."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20564,"NOVEMBER 01, 2018","Other products revenue grew 31% to a new September quarter record with an increase of over $1 billion compared to a year ago, thanks to Wearables growth of over 50% and the strong performance of Apple TV in addition to the introduction of HomePod earlier this year."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20582,"NOVEMBER 01, 2018",We also had $102.5 billion in term debt and $12 billion in commercial paper outstanding for a net cash position of $122.6 billion.
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20584,"NOVEMBER 01, 2018","As part of this plan, we returned over $23 billion to investors during the quarter."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20586,"NOVEMBER 01, 2018","For our fiscal year 2018, revenue grew over $36 billion to $265.6 billion, an all-time record."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20589,"NOVEMBER 01, 2018","And we returned a total of almost $90 billion to our investors during the year, including almost $14 billion in dividends and equivalents and over $73 billion in share repurchases."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20597,"NOVEMBER 01, 2018","After we file our 10-K, we will post a schedule to our Investor Relations website showing the reclassification of fiscal 2018 revenue from products to services in connection with the adoption of the new standard."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20605,"NOVEMBER 01, 2018","Furthermore, our unit of sale is less relevant for us today than it was in the past given the breadth of our portfolio and the wider sales price dispersion within any given product line."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20608,"NOVEMBER 01, 2018","We have the strongest lineup ever as we enter the holiday season, and we expect revenue to be between $89 billion and $93 billion, a new all-time record."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20609,"NOVEMBER 01, 2018","This range reflects a number of factors to be considered: First, we consider the effect on Q4 and Q1 of the launch timing of our new iPhones this year versus last year; Second, we expect almost $2 billion of foreign exchange headwinds; Third, we had an unprecedented number of products ramping, and while our ramps are going fairly well, we have uncertainty around supply and demand balance; and fourth, we also face some macroeconomic uncertainty, particularly in emerging markets."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20612,"NOVEMBER 01, 2018",We expect OI&E to be about $300 million.
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20647,"NOVEMBER 01, 2018",And we put a -- we have a tremendous process and infrastructure around achieving that.
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20670,"NOVEMBER 01, 2018","--------------------------------------------------------------------------------
Shannon Siemsen Cross,  Cross Research LLC - Co-Founder, Principal & Analyst    [7]
--------------------------------------------------------------------------------

          Given the $4 billion range in revenue that you're giving for the quarter and all of the -- all the things that are going on in the world right now, can you maybe give a little detail about the variables that you took into account when you were coming up with this, geopolitical trade, macro component costs, I don't know, if you can just give it some ideas as -- on what the puts and takes were?"
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20684,"NOVEMBER 01, 2018","And when we look at the impact of foreign exchange on our revenue for the December quarter, we're looking at 200 basis points of headwinds, which translate, given our -- the size of our business, to almost $2 billion of headwind to our revenue."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20726,"NOVEMBER 01, 2018","Of course, we are also improving the quality of the services that we provide, and if you look back during the last 3 years, we've added new services to our portfolio."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20753,"NOVEMBER 01, 2018",The vast majority or almost all of the R&D is in the United States as well as a lot of the support organization.
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20761,"NOVEMBER 01, 2018",Why aren't we seeing that flow through to margin expansion to the overall company?
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20807,"NOVEMBER 01, 2018","--------------------------------------------------------------------------------
Nancy Paxton,  Apple Inc. - Senior Director of IR and Treasury    [28]
--------------------------------------------------------------------------------

          A replay of today's call will be available for 2 weeks on Apple Podcasts, as a webcast on apple.com/investor and via telephone."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20824,"NOVEMBER 01, 2018","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2018-Nov-01-AAPL.OQ-138049463377-Transcript.txt,20825,"NOVEMBER 01, 2018","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20831,"APRIL 23, 2014","At this time, for opening remarks and introductions, I would like to turn the call over to Nancy Paxton, Senior Director of Investor Relations."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20865,"APRIL 23, 2014","When we look at our Company performance on a geographic basis, we're especially proud of our very strong results in greater China, where we established an all-time quarterly revenue record of almost $10 billion, including the results from our retail stores, and in Japan, where revenue was up 26% in spite of the foreign exchange headwinds and where our smartphone market share reached an incredible 55%."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20866,"APRIL 23, 2014","We are continuing to invest in our retail stores, and since our last call, we've opened our first stores in Brazil and Turkey, and we now have retail stores in 15 countries around the world."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20869,"APRIL 23, 2014","Our strong March quarter results brings us to total revenues of over $103 billion for the first six months of the year, and earnings per share growth close to double-digits."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20878,"APRIL 23, 2014","We'll continue to innovate by investing in research and development and capitalizing on our strengths and hardware, software and services."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20879,"APRIL 23, 2014","We'll keep investing in our supply chain to promote scale and efficiencies, expanding our global presence by building retail stores, investing in marketing and distribution, and extending our reach into new markets."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20881,"APRIL 23, 2014","We're also investing through acquisitions, and we've acquired 24 companies in the past 18 months."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20882,"APRIL 23, 2014","To invest organically and to make acquisitions strategically, we need to maintain financial flexibility."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20885,"APRIL 23, 2014","We'll continue to seek investor input going forward, and will update you on our conclusions around this time each year."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20888,"APRIL 23, 2014","We started doing so two years ago when we announced our first program of $45 billion, and we more than doubled the program last April to $100 billion."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20889,"APRIL 23, 2014","Today, we're announcing that we're increasing the size of our program once again with an addition of over $30 billion for a total program size of over $130 billion."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20898,"APRIL 23, 2014","As Tim said, revenue for the March quarter was $45.6 billion, up $2 billion or 5% from a year ago, and above our guidance range."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20946,"APRIL 23, 2014","Our domestic cash was $18.4 billion at the end of the March quarter, a sequential decline of $16 billion, and $132.2 billion, or 88% of our total cash, was offshore."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20948,"APRIL 23, 2014","In total, we executed almost $21 billion worth of capital return activities during the March quarter."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20949,"APRIL 23, 2014","First, we launched our third accelerated share repurchase program in late January, to which we will acquire additional $12 billion of Apple stock."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20951,"APRIL 23, 2014","Second, we paid $2.7 billion in dividends in February, and finally, we spent $6 billion on open market purchases of 11.4 million shares throughout the March quarter."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20953,"APRIL 23, 2014",I would like now to go into more detail about the expansion of our capital return program that we're announcing today.
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20955,"APRIL 23, 2014","By the end of March 2014, we've already taken action of $46 billion of the current $60 billion share repurchase authorization, over 75% of the program with seven quarters remaining to its completion."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20957,"APRIL 23, 2014","Including dividends and net share settlements, we've taken action of $66 billion of the total $100 billion program announced last year."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20958,"APRIL 23, 2014","Today we're taking additional steps that will increase the overall size of the program from $100 billion to over $130 billion, within the same time frame of December 2015 as before."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20959,"APRIL 23, 2014",There are two elements to the expansion of the program.
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20960,"APRIL 23, 2014","First, we're increasing the size of our share repurchase authorization from $60 billion to $90 billion."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20963,"APRIL 23, 2014",We will also continue to net share settle restricted stock units and expect to utilize about $1 billion of cash annually for that purpose.
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20967,"APRIL 23, 2014",We are planning for continued annual increases and we are very proud that Apple is one of the largest dividend payers in the world with annual payments of $11 billion.
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20968,"APRIL 23, 2014","All our capital return activities must be funded by domestic cash, which as I mentioned, was about $18 billion as we exited the March quarter and down from $39 billion in the quarter that we paid our first dividend."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20969,"APRIL 23, 2014",We will maintain sufficient domestic liquidity to grow the business and execute capital expenditures and acquisitions.
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20970,"APRIL 23, 2014","Thanks to Apple's strong growth and international expansion in recent years, we've built substantial offshore cash balances."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20977,"APRIL 23, 2014","We expect revenue to be between $36 billion and $38 billion, compared to $35.3 billion in the year-ago quarter."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20980,"APRIL 23, 2014","We are continuing to invest heavily in R&D for current revenue-generating categories, as well as future products and services."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,20981,"APRIL 23, 2014",We expect OI&E to be about $200 million and we expect the tax rate to be about 26.1%.
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,21002,"APRIL 23, 2014","--------------------------------------------------------------------------------
Kathryn Huberty,  Morgan Stanley - Analyst    [2]
--------------------------------------------------------------------------------

    Tim, if I heard you right, the $800 million account is a staggering jump from the last time you reported the number, and yet iTunes software services growth decelerated again this quarter."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,21170,"APRIL 23, 2014","We did have an all-time revenue record in greater China, just under $10 billion at $9.8 billion."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,21186,"APRIL 23, 2014","For the first half, including our retail stores, greater China revenue topped $19 billion."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,21188,"APRIL 23, 2014",So we're looking at this data and deciding to continue investing in a big way.
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,21201,"APRIL 23, 2014","The reason that I stripped off the hobby label is that when you look at the sales of the Apple TV box itself, and you look at content that was bought directly off of Apple TV for 2013, that number was over $1 billion."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,21202,"APRIL 23, 2014",And so it didn't feel right to me to refer to something that's over $1 billion as a hobby.
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,21203,"APRIL 23, 2014","Also, from an investment point of view, we continue to make the product better and better, and so it doesn't feel right from that point of view either."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,21210,"APRIL 23, 2014","--------------------------------------------------------------------------------
Nancy Paxton,  Apple Inc - IR contact    [31]
--------------------------------------------------------------------------------

    Replay of today's call will be available for two weeks as a podcast on the iTunes Store as a Webcast on apple.com/investor and via telephone."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,21227,"APRIL 23, 2014","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2014-Apr-23-AAPL.OQ-140076124253-Transcript.txt,21228,"APRIL 23, 2014","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21234,"JULY 22, 2014","At this time, for opening remarks and introductions, I would like to turn the call over to Nancy Paxton, Senior Director of Investor Relations."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21290,"JULY 22, 2014","We're continuing to invest in our incredible ecosystem, which is a huge asset for Apple, and a very important differentiator of our customer experience."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21306,"JULY 22, 2014","We're hard at work and investing heavily on exciting opportunities across our business, and we have an incredible pipeline of new products and services that we can't wait to show you."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21362,"JULY 22, 2014","We continue to be amazed by our vibrant and diverse developer community, and we're extremely proud that our developers have now earned over $20 billion for sales of their apps to the App Store."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21369,"JULY 22, 2014","We executed another very successful debt offering in April, issuing a total of $12 billion in notes across 3 year, 5 year, 7 year, 10 year and 30 year maturities."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21370,"JULY 22, 2014","In addition, during the quarter, we entered the commercial paper market for the first time, with $2 billion in short-term obligations outstanding as of the end of June."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21372,"JULY 22, 2014",We spent $5 billion to repurchase 59 million of Apple shares through open market transactions.
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21373,"JULY 22, 2014","We paid almost $2.9 billion in dividends and equivalents, and utilized over $400 million to net share settle vesting employee RSUs."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21374,"JULY 22, 2014","We've now taken action on over $74 billion of our $130 billion capital return program, including $51 billion in share repurchases with six quarters remaining to its completion."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21377,"JULY 22, 2014","We expect revenue to be between $37 billion and $40 billion, compared to $37.5 billion in the year-ago quarter."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21380,"JULY 22, 2014","We expect OI&E to be about $250 million, and we expect the tax rate to be about 26.1%."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21412,"JULY 22, 2014",And what you see this quarter is that our guidance range is $3 billion as opposed to $2 billion during the third quarter just to take into account the fact that we've got many moving pieces.
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21439,"JULY 22, 2014","The market is still predicted in 2018, I think these are Gartner numbers, to be about $350 million in size."
2014-Jul-22-AAPL.OQ-139741872256-Transcript.txt,21440,"JULY 22, 2014","And to put that in some context, I think the PC market right now is about $315 million."
